node_id,smiles
145,NC12CC3CC(CC(C3)C1)C2
146,CCCCOC(=O)c1ccc(N)cc1
147,CC(=O)Oc1ccccc1C(=O)O
148,S=c1nc[nH]c2nc[nH]c12
149,NC(=O)NC(=O)Cc1ccccc1
150,NCCCC(N)(C(=O)O)C(F)F
151,S=P(N1CC1)(N1CC1)N1CC1
152,O=C(O)CCCC[C@@H]1CCSS1
153,O=C1O[Bi](O)Oc2ccccc21
154,O=c1[nH]c2cc(Cl)ccc2o1
155,CC1=CC(=O)c2ccccc2C1=O
156,FCOC(C(F)(F)F)C(F)(F)F
157,CNC[C@H](O)c1cccc(O)c1
158,CNC1(C)C2CCC(C2)C1(C)C
159,O=c1ncnc2[nH][nH]cc1-2
160,CN1CCCN=C1/C=C/c1cccs1
161,NC(=O)CC[C@H](N)C(=O)O
162,CC(C)C[C@H](CN)CC(=O)O
163,NCc1ccc(S(N)(=O)=O)cc1
164,N=C(N)NC(=N)NCCc1ccccc1
165,CCN(CC)c1cc(C)nc2ncnn12
166,CC[N+](C)(C)Cc1ccccc1Br
167,CCCCOc1ccc(CC(=O)NO)cc1
168,CC(C)(S)[C@@H](N)C(=O)O
169,FC(F)(F)C(F)(F)C(F)(F)F
170,N[C@@H](CCC(=O)O)C(=O)O
171,CC[N+](C)(C)c1cccc(O)c1
172,Oc1c(Cl)cc(Cl)c2cccnc12
173,O=P1(N(CCCl)CCCl)NCCCO1
174,C#CCN[C@@H]1CCc2ccccc21
175,CCC1(CC)C(=O)NCC(C)C1=O
176,Clc1cccc(Cl)c1NC1=NCCN1
177,CCN(CC)C(=O)c1cccc(C)c1
178,CC(=O)OC(C)C[N+](C)(C)C
179,CC(C[N+](C)(C)C)OC(N)=O
180,CCN(CC)C(=O)N1CCN(C)CC1
181,O=c1[nH]cc(F)c(=O)[nH]1
182,CCCNC(C)C(=O)Nc1ccccc1C
183,CNC1(c2ccccc2Cl)CCCCC1=O
184,N[C@@H](Cc1ccccc1)C(=O)O
185,Cc1ccc(=O)n(-c2ccccc2)c1
186,Cc1cnc(C(=O)O)c[n+]1[O-]
187,CCCN[C@H]1CCc2nc(N)sc2C1
188,CCN(CC)C(C)C(=O)c1ccccc1
189,C[C@H]1CNCCc2ccc(Cl)cc21
190,C1COC(NC(C2CC2)C2CC2)=N1
191,Clc1ccc2nsnc2c1NC1=NCCN1
192,NC(N)=NN=Cc1c(Cl)cccc1Cl
193,O=NN(CCCl)C(=O)NC1CCCCC1
194,c1ccc2c(c1)CCCC2C1=NCCN1
195,O=S(=O)([O-])[O-].[Fe+2]
196,Cn1nnc2c(C(N)=O)ncn2c1=O
197,NCC(CC(=O)O)c1ccc(Cl)cc1
198,NC[C@H](O)c1ccc(O)c(O)c1
199,NC(N)=NCC1COC2(CCCCC2)O1
200,COc1ccccc1OCC(O)COC(N)=O
201,Clc1cc(Cl)c(OCC#CI)cc1Cl
202,Cc1cc(=O)n(-c2ccccc2)n1C
203,Cc1cccc(N2CC(CO)OC2=O)c1
204,O=S(=O)([O-])[O-].[Zn+2]
205,N[C@@H](CSCC(=O)O)C(=O)O
206,Nc1nc(=S)c2[nH]cnc2[nH]1
207,NS(=O)(=O)Cc1noc2ccccc12
208,Clc1ccccc1CN1CCc2sccc2C1
209,Nc1ccc(C(=O)NCC(=O)O)cc1
210,C=CCOc1ccc(CC(=O)O)cc1Cl
211,CN1C(=O)CC(c2ccccc2)C1=O
212,[Al+3].[OH-].[OH-].[OH-]
213,CCNC1C2CCC(C2)C1c1ccccc1
214,O=S(=O)([O-])[O-].[Mg+2]
215,CC(O)(P(=O)(O)O)P(=O)(O)O
216,Nc1nc2ccc(OC(F)(F)F)cc2s1
217,CC1O[C@@]2(CS1)CN1CCC2CC1
218,C[C@H](N)[C@H](O)c1ccccc1
219,CC(C)NCC(O)c1cc(O)cc(O)c1
220,CN(C)C(=O)Oc1ccc[n+](C)c1
221,CCN1C(=O)NC(c2ccccc2)C1=O
222,CC(C)NCC(O)c1ccc(O)c(O)c1
223,CNNCc1ccc(C(=O)NC(C)C)cc1
224,CC[C@@H](C(N)=O)N1CCCC1=O
225,CCCC(C)(COC(N)=O)COC(N)=O
226,Nc1cc(-c2ccncc2)c[nH]c1=O
227,Cc1ncc([N+](=O)[O-])n1CCO
228,C[C@@H]1O[C@@H]1P(=O)(O)O
229,CCCc1cc(=O)[nH]c(=S)[nH]1
230,c1ccc2c(CC3=NCCN3)cccc2c1
231,C=CCc1ccccc1OCC(O)CNC(C)C
232,COc1ccc(OC)c(C(O)C(C)N)c1
233,C#CCN(C)[C@H](C)Cc1ccccc1
234,CNC[C@H](O)c1ccc(O)c(O)c1
235,COc1c2occc2cc2ccc(=O)oc12
236,COc1ccc2cc(CCC(C)=O)ccc2c1
237,CCN(CC)CC(=O)Nc1c(C)cccc1C
238,CCN(CC)C(=S)SSC(=S)N(CC)CC
239,Cn1c(=O)c2[nH]cnc2n(C)c1=O
240,C=CCOc1ccccc1OCC(O)CNC(C)C
241,Cc1cc(C2CCCCC2)n(O)c(=O)c1
242,CC(=O)Nc1nnc(S(N)(=O)=O)s1
243,CCC1(c2ccccc2)C(=O)NCNC1=O
244,CC(C)Cc1ccc(C(C)C(=O)O)cc1
245,NC[C@H]1CC[C@H](C(=O)O)CC1
246,Cc1cc(C(=O)NNCc2ccccc2)no1
247,CCC1(c2ccccc2)CCC(=O)NC1=O
248,COc1nc(C)nc(Cl)c1NC1=NCCN1
249,c1ccc2[nH]c(-c3cscn3)nc2c1
250,Cn1cnc2c1c(=O)[nH]c(=O)n2C
251,CCN(CC)CCOC(=O)c1ccc(N)cc1
252,CCN(CC)CCNC(=O)c1ccc(N)cc1
253,O=P([O-])([O-])O.[K+].[K+]
254,CCCCC1(CC)C(=O)NC(=O)NC1=O
255,CN(C)CCC(c1ccccc1)c1ccccn1
256,CNCCCN1c2ccccc2CCc2ccccc21
257,CCNC(C)Cc1cccc(C(F)(F)F)c1
258,Cn1c(=O)c2c(ncn2C)n(C)c1=O
259,O=C(O)CC(O)(CC(=O)O)C(=O)O
260,CN(C)/N=N/c1[nH]cnc1C(N)=O
261,CS(=O)(=O)OCCCCOS(C)(=O)=O
262,COC(=O)C(c1ccccc1)C1CCCCN1
263,C[N+](C)([11CH3])CCO.[Cl-]
264,CC(C)NCC(O)COc1cccc2ccccc12
265,CN(C)c1nc(N(C)C)nc(N(C)C)n1
266,COc1ccc(CN2CCNCC2)c(OC)c1OC
267,O=C(CCCCCCC(=O)Nc1ccccc1)NO
268,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
269,Cc1cccc(C)c1NC(=O)C1CCCCN1C
270,CNCCCC1c2ccccc2C=Cc2ccccc21
271,CCCCOc1ccc(OCCCN2CCOCC2)cc1
272,Clc1ccc(CCCOCCCN2CCCCC2)cc1
273,c1ccc([C@H]2CN3CCSC3=N2)cc1
274,COCCc1ccc(OCC(O)CNC(C)C)cc1
275,Nc1ccc(/N=N/c2ccccc2)c(N)n1
276,CNCCC=C1c2ccccc2CCc2ccccc21
277,Brc1c(NC2=NCCN2)ccc2nccnc12
278,O=C1c2ccccc2C(=O)C1c1ccccc1
279,CN1C(=O)CC(C)(c2ccccc2)C1=O
280,CC(=O)NS(=O)(=O)c1ccc(N)cc1
281,O=c1[nH]c(=O)n(C2CCCO2)cc1F
282,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O
283,NCCC(O)(P(=O)(O)O)P(=O)(O)O
284,Cc1ccc2c(c1)c1c3n2CCNC3CCC1
285,CC12CC3CC(C)(C1)CC(N)(C3)C2
286,CN(C)CCOC(c1ccccc1)c1ccccc1
287,CN(C)CCN(Cc1ccccc1)c1ccccn1
288,COc1cc(NC(C)CCCN)c2ncccc2c1
289,CC(c1cc2ccccc2s1)N(O)C(N)=O
290,CCOP(=O)(OCC)SCC[N+](C)(C)C
291,NC(=O)OCC(COC(N)=O)c1ccccc1
292,COc1ccc2cccc(CCNC(C)=O)c2c1
293,Cc1cccc(Nc2ccccc2C(=O)O)c1C
294,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
295,CN[C@@H](C)[C@H](O)c1ccccc1
296,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
297,O=C(OOC(=O)c1ccccc1)c1ccccc1
298,CCC(C)C(C)(COC(N)=O)COC(N)=O
299,CCCN(CCC)CCc1cccc2c1CC(=O)N2
300,C[C@](N)(Cc1ccc(O)cc1)C(=O)O
301,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl
302,Cc1ccccc1C(OCCN(C)C)c1ccccc1
303,NN=c1[nH][nH]c(=NN)c2ccccc12
304,NCCCC(O)(P(=O)(O)O)P(=O)(O)O
305,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
306,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
307,CN(C)CCCN1c2ccccc2Sc2ccccc21
308,CC(C)Cn1cnc2c(N)nc3ccccc3c21
309,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
310,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
311,COc1cc(C)nc(-n2nc(C)cc2OC)n1
312,C[C@H]1[C@H](c2ccccc2)OCCN1C
313,O=C(O)[C@H](S)[C@H](S)C(=O)O
314,CC(=O)[O-].CC(=O)[O-].[Ca+2]
315,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
316,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
317,CN[C@@H](C)[C@@H](O)c1ccccc1
318,CN/C(=N/C#N)NCCSCc1nc[nH]c1C
319,NC(=O)N1c2ccccc2C=Cc2ccccc21
320,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
321,CC[C@@H](CO)NCCN[C@@H](CC)CO
322,CC(C)(C(=O)c1cccnc1)c1cccnc1
323,CN1CCN2c3ccccc3Cc3ccccc3C2C1
324,O=C(O)c1ccccc1O.OCCN(CCO)CCO
325,C[C@H](N)[C@H](O)c1cccc(O)c1
326,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
327,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
328,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1
329,CC(=O)N=c1sc(S(N)(=O)=O)nn1C
330,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
331,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
332,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N
333,CN1CCN2c3ncccc3Cc3ccccc3C2C1
334,NC1=NCC2c3ccccc3Cc3ccccc3N12
335,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
336,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
337,O=C(O)[C@H](O)[C@@H](O)C(=O)O
338,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
339,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
340,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O
341,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
342,CNCC12CCC(c3ccccc31)c1ccccc12
343,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
344,O=[N+]([O-])c1ccc(O)c2ncccc12
345,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
346,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
347,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
348,CC(C)NCC(O)COc1cccc2[nH]ccc12
349,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1
350,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
351,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
352,CCN(CC)C(=O)C1(c2ccccc2)CC1CN
353,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
354,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
355,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
356,O=P(O)(O)C(O)P(=O)(O)O.[99Tc]
357,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
358,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
359,CN(C)CCCN1c2ccccc2CCc2ccccc21
360,O=C(NCCO[N+](=O)[O-])c1cccnc1
361,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
362,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
363,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
364,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
365,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1
366,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
367,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
368,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
369,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
370,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1
371,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
372,O=C(O)CC(S[Au])C(=O)[O-].[Na+]
373,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1
374,CN(C)CCC=C1c2ccccc2CCc2ccccc21
375,Cc1cccc([C@H](C)c2c[nH]cn2)c1C
376,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1
377,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
378,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O
379,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
380,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
381,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1
382,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
383,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
384,CN(C)CCC=C1c2ccccc2COc2ccccc21
385,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
386,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
387,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
388,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
389,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
390,C[N+](C)(C)C[C@H](O)CC(=O)[O-]
391,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
392,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
393,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
394,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
395,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
396,C[C@@H]([C@H](O)c1ccccc1)N(C)C
397,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
398,N[C@]1(C(=O)O)C[C@@H]([18F])C1
399,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
400,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
401,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
402,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O
403,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
404,NCC(=O)[O-].NCC(=O)[O-].[Fe+2]
405,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O
406,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
407,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1
408,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1
409,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
410,CC(CN1c2ccccc2Sc2cccnc21)N(C)C
411,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1
412,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
413,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
414,[Mg+2].[O-2].[O-2].[O-2].[Si+4]
415,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
416,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
417,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
418,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1
419,CNCCCC12CCC(c3ccccc31)c1ccccc12
420,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
421,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
422,CCCCCCCC/C=C\CCCCCCCC(=O)O.NCCO
423,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N
424,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
425,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
426,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O
427,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
428,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
429,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1
430,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
431,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
432,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1
433,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
434,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
435,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
436,[Al+3].[Al+3].[O-2].[O-2].[O-2]
437,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
438,CCCN(CC)C(CC)C(O)=Nc1c(C)cccc1C
439,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
440,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
441,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1
442,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
443,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
444,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
445,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
446,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1
447,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1
448,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
449,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
450,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
451,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
452,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1
453,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
454,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
455,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
456,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1
457,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12
458,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1
459,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1
460,CCCNC(C)C(O)=Nc1c(C)csc1C(=O)OC
461,CCN(C)[C@@H](C)[C@H](O)c1ccccc1
462,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
463,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O
464,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
465,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
466,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
467,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
468,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
469,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O
470,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C
471,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
472,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
473,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C
474,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12
475,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
476,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
477,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1
478,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
479,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O
480,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
481,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
482,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2
483,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21
484,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
485,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
486,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
487,CCN(CC)CCN=C(O)c1cc(Br)c(N)cc1OC
488,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
489,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
490,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
491,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
492,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
493,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
494,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1
495,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
496,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
497,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
498,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O
499,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
500,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
501,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
502,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
503,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1
504,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
505,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
506,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
507,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
508,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
509,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
510,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1
511,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
512,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O
513,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
514,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
515,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
516,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1
517,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
518,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12
519,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
520,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
521,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
